Code_Station;Code_Espece_Campagne;Nom_Scientifique;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id;Origine;Melag
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;8;;cm;1.0;5;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;9;;cm;1.0;7;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;10;;cm;1.0;1;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-CRO;Lampanyctus crocodilus;Vrac;12;0.479;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;11;;cm;1.0;1;N;0.479;1.0;1.0;CAM-EVHOE;311;3272;NA;;NA;;1;N
Z0497;LAMP-ATE;Nannobrachium atrum;Vrac;13;0.051;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.051;1.0;1.0;CAM-EVHOE;311;3284;NA;;NA;;1;N
Z0497;LAMP-ATE;Nannobrachium atrum;Vrac;13;0.051;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;2;;cm;1.0;1;N;0.051;1.0;1.0;CAM-EVHOE;311;3284;NA;;NA;;1;N
Z0497;LAMP-ATE;Nannobrachium atrum;Vrac;13;0.051;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;3;;cm;1.0;2;N;0.051;1.0;1.0;CAM-EVHOE;311;3284;NA;;NA;;1;N
Z0497;LAMP-ATE;Nannobrachium atrum;Vrac;13;0.051;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;4;;cm;1.0;1;N;0.051;1.0;1.0;CAM-EVHOE;311;3284;NA;;NA;;1;N
Z0497;LAMP-MAC;Lampanyctus macdonaldi;Vrac;14;0.649;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;1;;cm;1.0;1;N;0.649;1.0;1.0;CAM-EVHOE;311;3289;NA;;NA;;1;N
Z0497;LAMP-MAC;Lampanyctus macdonaldi;Vrac;14;0.649;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;2;;cm;1.0;8;N;0.649;1.0;1.0;CAM-EVHOE;311;3289;NA;;NA;;1;N
Z0497;LAMP-MAC;Lampanyctus macdonaldi;Vrac;14;0.649;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;3;;cm;1.0;10;N;0.649;1.0;1.0;CAM-EVHOE;311;3289;NA;;NA;;1;N
Z0497;LAMP-MAC;Lampanyctus macdonaldi;Vrac;14;0.649;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;4;;cm;1.0;6;N;0.649;1.0;1.0;CAM-EVHOE;311;3289;NA;;NA;;1;N
Z0497;LAMP-MAC;Lampanyctus macdonaldi;Vrac;14;0.649;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;5;;cm;1.0;6;N;0.649;1.0;1.0;CAM-EVHOE;311;3289;NA;;NA;;1;N
Z0497;LOBI-GEM;Lobianchia gemellarii;Vrac;15;0.01;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.01;1.0;1.0;CAM-EVHOE;311;3295;NA;;NA;;1;N
Z0497;;Notoscopelus bolini;Vrac;16;0.056;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;6;N;0.056;1.0;1.0;CAM-EVHOE;311;3297;NA;;NA;;1;N
Z0497;;Notoscopelus bolini;Vrac;16;0.056;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;2;N;0.056;1.0;1.0;CAM-EVHOE;311;3297;NA;;NA;;1;N
Z0497;;Notoscopelus bolini;Vrac;16;0.056;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;3;;cm;1.0;2;N;0.056;1.0;1.0;CAM-EVHOE;311;3297;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;4;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;9;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;5;;cm;1.0;3;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;6;;cm;1.0;2;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;7;;cm;1.0;2;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;8;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;NOTO-KRO;Notoscopelus kroyeri;Vrac;17;0.198;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;9;;cm;1.0;1;N;0.198;1.0;1.0;CAM-EVHOE;311;3301;NA;;NA;;1;N
Z0497;PARA-COR;Paralepis coregonoides;Vrac;18;0.007;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;1;N;0.007;1.0;1.0;CAM-EVHOE;311;3311;NA;;NA;;1;N
Z0497;PARA-COR;Paralepis coregonoides;Vrac;18;0.007;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;2;;cm;1.0;1;N;0.007;1.0;1.0;CAM-EVHOE;311;3311;NA;;NA;;1;N
Z0497;LEST-SPH;Lestidiops sphyrenoides;Vrac;19;0.008;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;1;;cm;1.0;1;N;0.008;1.0;1.0;CAM-EVHOE;311;3314;NA;;NA;;1;N
Z0497;LEST-SPH;Lestidiops sphyrenoides;Vrac;19;0.008;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;2;;cm;1.0;1;N;0.008;1.0;1.0;CAM-EVHOE;311;3314;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;2;;cm;1.0;2;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;3;;cm;1.0;1;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;4;;cm;1.0;1;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;5;;cm;1.0;2;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;NOTO-RIS;Arctozenus risso;Vrac;20;0.066;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;6;;cm;1.0;1;N;0.066;1.0;1.0;CAM-EVHOE;311;3317;NA;;NA;;1;N
Z0497;;Derichthys serpentinus;Vrac;21;0.014;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;1;;cm;1.0;1;N;0.014;1.0;1.0;CAM-EVHOE;311;3324;NA;;NA;;1;N
Z0497;;Derichthys serpentinus;Vrac;21;0.014;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;22.0;2;;cm;1.0;1;N;0.014;1.0;1.0;CAM-EVHOE;311;3324;NA;;NA;;1;N
Z0497;SYNA-KAU;Synaphobranchus kaupii;Vrac;22;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;3327;NA;;NA;;1;N
Z0497;SYNA-KAU;Synaphobranchus kaupii;Vrac;22;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;2;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;3327;NA;;NA;;1;N
Z0497;APHA-CAR;Aphanopus carbo;Vrac;23;1.09;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;97.0;1;;cm;1.0;1;N;1.09;1.0;1.0;CAM-EVHOE;311;3330;NA;;NA;;1;N
Z0497;MELA-ATL;Melanostigma atlanticum;Vrac;24;0.002;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.002;1.0;1.0;CAM-EVHOE;311;3332;NA;;NA;;1;N
Z0497;MELA-ATL;Melanostigma atlanticum;Vrac;24;0.002;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;1;N;0.002;1.0;1.0;CAM-EVHOE;311;3332;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;2;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;5;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;6;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;7;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;BATH-EUR;Bathylagus euryops;Vrac;25;0.106;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;8;;cm;1.0;1;N;0.106;1.0;1.0;CAM-EVHOE;311;3335;NA;;NA;;1;N
Z0497;GONO-BAT;Sigmops bathyphilus;Vrac;26;0.011;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3344;NA;;NA;;1;N
Z0497;GONO-BAT;Sigmops bathyphilus;Vrac;26;0.011;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;2;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3344;NA;;NA;;1;N
Z0497;GONO-BAT;Sigmops bathyphilus;Vrac;26;0.011;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;3;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3344;NA;;NA;;1;N
Z0497;MALO-NIG;Malacosteus niger;Vrac;27;0.015;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;1;;cm;1.0;1;N;0.015;1.0;1.0;CAM-EVHOE;311;3348;NA;;NA;;1;N
Z0497;MELA-BAR;Melanostomias bartonbeani;Vrac;28;0.046;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;1;;cm;1.0;1;N;0.046;1.0;1.0;CAM-EVHOE;311;3350;NA;;NA;;1;N
Z0497;MELA-BAR;Melanostomias bartonbeani;Vrac;28;0.046;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;2;;cm;1.0;1;N;0.046;1.0;1.0;CAM-EVHOE;311;3350;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;31.0;1;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;45.0;2;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;50.0;3;;cm;1.0;2;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;51.0;4;;cm;1.0;2;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;53.0;5;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;63.0;6;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;64.0;7;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;65.0;8;;cm;1.0;2;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;SERR-BEA;Serrivomer beanii;Vrac;29;0.545;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;67.0;9;;cm;1.0;1;N;0.545;1.0;1.0;CAM-EVHOE;311;3353;NA;;NA;;1;N
Z0497;;Bolinichthys supralateralis;Vrac;30;0.029;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;1;;cm;1.0;1;N;0.029;1.0;1.0;CAM-EVHOE;311;3363;NA;;NA;;1;N
Z0497;PHOY-PYC;Photostylus pycnopterus;Vrac;31;0.011;Poids;kg;Photostylus pycnopterus;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3365;NA;;NA;;1;N
Z0497;PHOY-PYC;Photostylus pycnopterus;Vrac;31;0.011;Poids;kg;Photostylus pycnopterus;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3365;NA;;NA;;1;N
Z0497;PHOY-PYC;Photostylus pycnopterus;Vrac;31;0.011;Poids;kg;Photostylus pycnopterus;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;3365;NA;;NA;;1;N
Z0497;EURY-PEL;Eurypharynx pelecanoides;Vrac;32;0.01;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;34.0;1;;cm;1.0;1;N;0.01;1.0;1.0;CAM-EVHOE;311;3369;NA;;NA;;1;N
Z0497;SEAR-KOE;Searsia koefoedi;Vrac;33;0.006;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;3371;NA;;NA;;1;N
Z0497;MENT-ROS;Mentodus rostratus;Vrac;34;0.009;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.009;1.0;1.0;CAM-EVHOE;311;3373;NA;;NA;;1;N
Z0497;MENT-ROS;Mentodus rostratus;Vrac;34;0.009;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;2;N;0.009;1.0;1.0;CAM-EVHOE;311;3373;NA;;NA;;1;N
Z0497;MENT-ROS;Mentodus rostratus;Vrac;34;0.009;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;2;N;0.009;1.0;1.0;CAM-EVHOE;311;3373;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;2;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;3;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;3;;cm;1.0;8;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;4;;cm;1.0;22;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;5;;cm;1.0;20;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;6;;cm;1.0;9;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;7;;cm;1.0;4;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;8;;cm;1.0;2;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;9;;cm;1.0;10;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;10;;cm;1.0;6;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;11;;cm;1.0;5;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
Z0492;XENO-COP;Xenodermichthys copei;Vrac;1;0.721;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;12;;cm;1.0;4;N;0.721;1.0;1.0;CAM-EVHOE;311;23875;NA;;NA;;1;N
