station;date;latitude_start;latitude_end;longitude_start;longitude_end;trawling_depth;bottom_depth;bottom_proximity;taxon;family;species_code;species;group;community;standard_length_cm;weight_g;number_ind_pool;individual_code;amount_mg;ampl_44;delipidation;d13c_not_corrected;d13c_muscle_corrected_post2007;d13c_delipidated;d13c;%c;%c_delipidated;ampl_28;d15n;d15n_delipidated;%n;%n_delipidated;ratio_c_n_muscle_delipidated;ratio_c_n_muscle
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 16;0,5105;6336;non;-21,22;-19,61;NA;-19,61;50,03;NA;2505;9,91;NA;10,05;NA;4,98;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 17;0,541;6538;non;-20,31;-19,5;NA;-19,5;48,38;NA;3085;9,39;NA;11,59;NA;4,17;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 18;0,4645;7875;non;-20,61;-19,57;NA;-19,57;50,07;NA;2575;10,37;NA;11,38;NA;4,4;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 19;0,476;7974;non;-20,81;-19,56;NA;-19,56;49,39;NA;2478;9,84;NA;10,69;NA;4,62;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 2;0,536;6361;non;-20,26;-19,54;NA;-19,54;47,69;NA;3028;10,21;NA;11,69;NA;4,08;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 20;0,5305;7533;non;-19,13;-18,89;NA;-18,89;41,74;NA;3017;9,39;NA;11,58;NA;3,6;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 3;0,5145;6285;non;-20,7;-19,7;NA;-19,7;49,12;NA;2811;10,35;NA;11,26;NA;4,36;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 4;0,479;7284;non;-19,48;-19,1;NA;-19,1;44,85;NA;2777;8,97;NA;12;NA;3,74;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 5;0,502;7408;non;-19,91;-19,74;NA;-19,74;42,13;NA;2904;8,82;NA;11,94;NA;3,53;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 6;0,4665;7709;non;-20,73;-19,49;NA;-19,49;48,87;NA;2400;10,97;NA;10,61;NA;4,61;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 7;0,492;6463;non;-22,12;-19,98;NA;-19,98;52,81;NA;4199;10,3;NA;9,57;NA;5,52;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 8;0,4535;7319;non;-19,3;-19,05;NA;-19,05;44,18;NA;2696;10,19;NA;12,25;NA;3,61;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 9;0,524;7630;non;-19,88;-19,32;NA;-19,32;43,15;NA;2783;9,67;NA;11,01;NA;3,92;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;6,7;2,5;1;Lamp-cro 100;0,4625;7449;non;-20;-20,01;NA;-20,01;44,07;NA;2947;9,84;NA;13,19;NA;3,34;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,4;3;1;Lamp-cro 81;0,55;11567;non;-19,85;-19,92;NA;-19,92;44,03;NA;3923;10,53;NA;13,42;NA;3,28;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,8;3,5;1;Lamp-cro 82;0,4785;10311;non;-20,21;-20,31;NA;-20,31;44,91;NA;3507;10,25;NA;13,81;NA;3,25;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,8;3,5;1;Lamp-cro 83;0,499;10337;non;-20,2;-20,36;NA;-20,36;43;NA;3572;8,75;NA;13,46;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,4;3;1;Lamp-cro 84;0,4615;9742;non;-20,13;-20,27;NA;-20,27;43,92;NA;3346;9,62;NA;13,67;NA;3,21;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,3;3;1;Lamp-cro 85;0,494;10577;non;-19,85;-19,95;NA;-19,95;44,41;NA;3582;10,1;NA;13,66;NA;3,25;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;8,9;6;1;Lamp-cro 86;0,4865;10532;non;-20,18;-20,28;NA;-20,28;44,66;NA;3532;10,18;NA;13,75;NA;3,25;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;9;5,5;1;Lamp-cro 87;0,4975;10132;non;-20,26;-20,42;NA;-20,42;42,4;NA;3491;9,29;NA;13,28;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;8,7;5;1;Lamp-cro 88;0,4785;10292;non;-20,04;-20,17;NA;-20,17;44,96;NA;3518;11,17;NA;13,95;NA;3,22;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;7,6;3,5;1;Lamp-cro 89;0,536;11660;non;-19,82;-19,86;NA;-19,86;45,66;NA;3902;10,74;NA;13,77;NA;3,32;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;10,2;9,5;1;Lamp-cro 90;0,4805;7519;non;-19,62;-19,69;NA;-19,69;45,96;NA;3278;10,28;NA;13,99;NA;3,29;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;10;8;1;Lamp-cro 91;0,4595;7424;non;-19,97;-19,96;NA;-19,96;45,7;NA;3042;10,58;NA;13,61;NA;3,36;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;11;11;1;Lamp-cro 92;0,5015;7807;non;-19,27;-19,34;NA;-19,34;45,98;NA;3433;10,47;NA;14,01;NA;3,28;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;11,6;13;1;Lamp-cro 93;0,4945;7905;non;-19,73;-19,63;NA;-19,63;46,82;NA;3281;10,56;NA;13,56;NA;3,45;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;10,2;9;1;Lamp-cro 94;0,4765;7634;non;-19,99;-20,02;NA;-20,02;46,98;NA;3272;10,53;NA;14,1;NA;3,33;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;10,9;11,5;1;Lamp-cro 95;0,545;7995;non;-19,86;-19,86;NA;-19,86;43,14;NA;3406;10,79;NA;12,86;NA;3,36;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;12,8;18;1;Lamp-cro 96;0,4865;7387;non;-19,01;-19,16;NA;-19,16;44,56;NA;3286;10,78;NA;13,91;NA;3,2;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;12;15;1;Lamp-cro 97;0,5235;6045;non;-18,87;-18,99;NA;-18,99;46,37;NA;3666;11,18;NA;14,33;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;12,2;15,5;1;Lamp-cro 98;0,5045;7967;non;-19,14;-19,25;NA;-19,25;46,44;NA;3506;10,87;NA;14,3;NA;3,25;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;1000;13;19;1;Lamp-cro 99;0,455;7267;non;-18,95;-19,06;NA;-19,06;47,02;NA;3200;10,42;NA;14,51;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;11;13,5;1;Mau-arg 1;0,516;9819;non;-19,16;-19,33;NA;-19,33;39,68;NA;3417;11,79;NA;12,47;NA;3,18;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;7,4;3;1;Mau-arg 10;0,4605;9192;non;-19,56;-19,73;NA;-19,73;41,3;NA;5006;12,11;NA;12,96;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;10,1;10,5;1;Mau-arg 11;0,5065;9625;non;-19,19;-19,36;NA;-19,36;39,36;NA;5218;12,89;NA;12,37;NA;3,18;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;9,7;9,5;1;Mau-arg 12;0,4935;9139;non;-19,45;-19,66;NA;-19,66;38,41;NA;5037;11,73;NA;12,23;NA;3,14;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;8,8;8;1;Mau-arg 13;0,497;9721;non;-19,56;-19,73;NA;-19,73;41;NA;3377;11,64;NA;12,87;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;9;8,5;1;Mau-arg 14;0,4695;9089;non;-19,52;-19,72;NA;-19,72;40,49;NA;5040;11,53;NA;12,86;NA;3,15;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;10,5;8,5;1;Mau-arg 2;0,529;10697;non;-19,4;-19,59;NA;-19,59;41,72;NA;3731;11,97;NA;13,2;NA;3,16;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;8,3;6;1;Mau-arg 3;0,52;9735;non;-19,11;-19,27;NA;-19,27;39,07;NA;3368;11,79;NA;12,2;NA;3,2;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;9,4;7;1;Mau-arg 4;0,459;8965;non;-19,46;-19,67;NA;-19,67;40,85;NA;4967;11,74;NA;13;NA;3,14;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;11,6;16,5;1;Mau-arg 5;0,4995;9249;non;-19,64;-19,86;NA;-19,86;38,86;NA;5175;12,08;NA;12,41;NA;3,13;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;7,5;4;1;Mau-arg 6;0,511;10203;non;-19,7;-19,86;NA;-19,86;41,93;NA;3556;12,37;NA;13,13;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;7,8;5,5;1;Mau-arg 7;0,484;9876;non;-19,57;-19,71;NA;-19,71;42,63;NA;3414;12,52;NA;13,27;NA;3,21;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;7,5;3,5;1;Mau-arg 8;0,5485;11038;non;-19,52;-19,63;NA;-19,63;41,68;NA;3755;11,78;NA;12,88;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Mau-arg;Maulisia_argipalla;4;1000;7;3;1;Mau-arg 9;0,4775;9130;non;-19,65;-19,8;NA;-19,8;39,63;NA;4949;12,26;NA;12,39;NA;3,2;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1000;NA;NA;5;Mega-nor 26;0,514;7245;non;-20,22;-20,22;NA;-20,22;41,47;NA;3120;9,04;NA;12,37;NA;3,35;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1000;NA;NA;5;Mega-nor 27;0,4705;7564;non;-20,66;-20,46;NA;-20,46;42,17;NA;2734;8,59;NA;11,88;NA;3,55;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1000;NA;NA;5;Mega-nor 28;0,541;6984;non;-20,49;-20,47;NA;-20,47;33,85;NA;2661;8,6;NA;10,04;NA;3,37;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1000;NA;NA;5;Mega-nor 29;0,4645;7590;non;-20,4;-20,4;NA;-20,4;42,78;NA;2908;8,6;NA;12,78;NA;3,35;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1000;NA;NA;5;Mega-nor 30;0,481;7403;non;-20,32;-20,32;NA;-20,32;41,96;NA;2946;8,74;NA;12,49;NA;3,36;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;13,4;26,5;1;Ser-koeff 1;0,4615;8189;non;-19,11;-19,31;NA;-19,31;36,63;NA;4512;11,5;NA;11,62;NA;3,15;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;10,9;12,5;1;Ser-koeff 10;0,556;10689;non;-19,76;-19,94;NA;-19,94;39,65;NA;3715;11,16;NA;12,48;NA;3,18;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;9,7;9;1;Ser-koeff 11;0,553;10940;non;-19,89;-20,07;NA;-20,07;40,64;NA;3789;11,81;NA;12,82;NA;3,17;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;11,5;14,5;1;Ser-koeff 12;0,513;9852;non;-19,39;-19,52;NA;-19,52;39,57;NA;3367;11,85;NA;12,29;NA;3,22;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;8,5;5,5;1;Ser-koeff 13;0,4655;8876;non;-19,95;-20,11;NA;-20,11;39,65;NA;4840;12,13;NA;12,43;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;10,8;11,5;1;Ser-koeff 14;0,528;10327;non;-19,56;-19,75;NA;-19,75;40,88;NA;3627;10,98;NA;12,94;NA;3,16;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;13,6;27,5;1;Ser-koeff 2;0,5415;10590;non;-18,66;-18,59;NA;-18,59;39,81;NA;3388;13,47;NA;11,63;NA;3,42;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;13;24,5;1;Ser-koeff 3;0,5505;10239;non;-19,34;-19,51;NA;-19,51;38;NA;3528;11,48;NA;11,92;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;11;12,5;1;Ser-koeff 4;0,4935;9429;non;-19,51;-19,57;NA;-19,57;38,93;NA;4933;12,55;NA;11,84;NA;3,29;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;11,6;14,5;1;Ser-koeff 5;0,516;9310;non;-19,77;-19,93;NA;-19,93;36,65;NA;4981;11,16;NA;11,48;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;11;16;1;Ser-koeff 6;0,471;8982;non;-19,74;-19,91;NA;-19,91;39,27;NA;4905;11,7;NA;12,34;NA;3,18;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;12,1;18;1;Ser-koeff 7;0,4805;9807;non;-20,62;-20,01;NA;-20,01;42,16;NA;4281;12,05;NA;10,63;NA;3,96;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;14,5;29;1;Ser-koeff 8;0,554;10783;non;-18,83;-18,91;NA;-18,91;40,61;NA;3666;12,06;NA;12,4;NA;3,27;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Platytroctidae;Ser-koeff;Searsia_koefoedi;5;1000;12,4;20;1;Ser-koeff 9;0,5045;9589;non;-19,33;-19,44;NA;-19,44;39,14;NA;5110;12,03;NA;12,07;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;62;49;1;Ser-bea 17;0,5275;11044;non;-19,91;-20,04;NA;-20,04;43,3;NA;3791;9,56;NA;13,43;NA;3,22;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;55,4;32;1;Ser-bea 18;0,4705;9682;non;-20,17;-20,29;NA;-20,29;41,93;NA;5162;8,88;NA;12,96;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;47;18;1;Ser-bea 19;0,55;10608;non;-20,37;-20,39;NA;-20,39;39,19;NA;3477;9,39;NA;11,76;NA;3,33;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;54,5;55;1;Ser-bea 20;0,4645;9723;non;-19,51;-19,59;NA;-19,59;42,75;NA;5129;10,59;NA;13,09;NA;3,27;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;26,7;9;1;Ser-bea 21;0,478;8391;non;-20,03;-20,19;NA;-20,19;36,11;NA;4553;9,23;NA;11,32;NA;3,19;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;6;1000;55;31;1;Ser-bea 22;0,461;9311;non;-20,17;-20,36;NA;-20,36;41,62;NA;5093;8,89;NA;13,16;NA;3,16;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1010;5,1;4,5;1;Arg-olf 39;0,5035;7716;non;-19,98;-20,16;NA;-20,16;42,42;NA;3482;9,36;NA;13,4;NA;3,166497679;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1010;8,3;13,5;1;Arg-olf 40;0,5345;6458;non;-19,81;-19,84;NA;-19,84;45,39;NA;3773;9,9;NA;13,67;NA;3,319529675;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1010;6,8;9;1;Arg-olf 41;0,5025;8140;non;-19,35;-19,49;NA;-19,49;44,81;NA;3624;10;NA;13,97;NA;3,207171673;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13,1;19;1;Lamp-cro 101;0,5095;8279;non;-19,18;-19,34;NA;-19,34;46;NA;3709;10,93;NA;14,44;NA;3,185667147;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12,4;16,5;1;Lamp-cro 102;0,529;6311;non;-19,15;-19,36;NA;-19,36;46,14;NA;3940;10,61;NA;14,72;NA;3,134916499;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12;14;1;Lamp-cro 103;0,546;6661;non;-19,53;-19,6;NA;-19,6;47,09;NA;3977;10,78;NA;14,36;NA;3,280164838;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;11,9;13,5;1;Lamp-cro 104;0,512;8408;non;-19,68;-19,77;NA;-19,77;46,55;NA;3700;10,45;NA;14,27;NA;3,262572157;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;14,5;25,5;1;Lamp-cro 105;0,538;6509;non;-18,97;-19,08;NA;-19,08;45,66;NA;3921;11,51;NA;14,1;NA;3,239078647;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;12;15;1;Lamp-cro 106;0,482;7915;non;-18,86;-18,93;NA;-18,93;45,47;NA;3436;11,56;NA;13,85;NA;3,283581346;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;10,8;10;1;Lamp-cro 107;0,516;8462;non;-19,56;-19,64;NA;-19,64;45,38;NA;3679;10,21;NA;13,87;NA;3,272434833;NA
Z0524;30_10_2021;44,2332603;44,2772387;-2,2823696;-2,3312809;1010;1116,923;109,28305;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1010;13,9;23,5;1;Lamp-cro 108;0,49;8152;non;-18,9;-19,06;NA;-19,06;46,03;NA;3637;10,49;NA;14,39;NA;3,197555799;NA
